,Feature,ElasticNet,Lasso,LightGBM,Pearson,RF,SVR,SVR-RFE,Variance,XGBoost,Total
1,5,5.405405405405405,5.405405405405405,16.216216216216218,5.405405405405405,18.91891891891892,8.108108108108109,16.216216216216218,2.7027027027027026,21.62162162162162,100.0
2,6,5.405405405405405,5.405405405405405,16.216216216216218,5.405405405405405,0.0,8.108108108108109,16.216216216216218,2.7027027027027026,21.62162162162162,81.0810810810811
3,4,5.405405405405405,5.405405405405405,16.216216216216218,5.405405405405405,0.0,8.108108108108109,16.216216216216218,2.7027027027027026,21.62162162162162,81.0810810810811
4,3,5.405405405405405,5.405405405405405,16.216216216216218,5.405405405405405,0.0,8.108108108108109,16.216216216216218,2.7027027027027026,21.62162162162162,81.0810810810811
5,1,5.405405405405405,5.405405405405405,16.216216216216218,5.405405405405405,0.0,0.0,16.216216216216218,2.7027027027027026,21.62162162162162,72.97297297297297
6,2,5.405405405405405,0.0,16.216216216216218,5.405405405405405,0.0,0.0,16.216216216216218,2.7027027027027026,21.62162162162162,67.56756756756756
